eta,sigma,E12_uncoupled,E21_uncoupled,E2_ref,E3_ref,gap_ref,E2_pinn,E3_pinn,gap_pinn,err_E2_percent,err_E3_percent,mass_cond,mass_trace,mu0,mu1,score,fold_loss,mass_loss,band_loss,best_restart,runtime_s,all_mu,all_Ephys
0.82,61.36944675930192,68.582301611615,54.156591906988844,56.00617622485382,72.9058373091102,16.89966108425638,42.07389248482963,42.404190541202354,0.330298056372726,24.876334502981962,41.83704336126787,29.63657790984138,3.000766680159513e-05,6084.933926040271,6403.261314350676,3.350694268791333,3.315852958550731,0.24999624875198884,0.09841685365403288,0,114.34878087043762,6121.1462;6402.5535;48309.389;94620.729,42.404191;42.073892;53.888558;89.363318
0.865,57.65073725849324,62.63236641032111,52.66910810666537,54.11097916438611,66.95094893292965,12.83996976854354,38.809889664927766,41.30284494791327,2.4929552829855055,28.277236405156323,38.308798297556955,80.26327489955361,4.813120415628891e-05,5529.024134620488,5772.299787585027,3.4354883563738112,3.400318449239531,0.24999397012906588,0.10170510121373465,1,100.88503909111023,5771.2289;6218.2101;27272.571;37776.631,38.80989;41.302845;51.50482;61.093387
0.9099999999999999,54.46994265677894,57.543095047578234,51.396790265979654,52.257465023511955,62.0876745408295,9.830209517317542,38.10755729570608,38.460349015593785,0.35279171988770486,27.07729454813676,38.05477608876805,56.823001503511776,4.099316618613028e-05,4940.579809287904,5255.655198600949,3.470477975733311,3.4365763783881507,0.2499948743494178,0.08902109910218364,0,93.8382089138031,4939.9427;5263.5235;51932.456;82820.847,38.460349;38.107557;63.108557;75.27393
0.955,51.72810601407001,53.156156419243935,50.30005560889607,50.284223560917276,58.26907604498758,7.984852484070302,26.40736019608254,36.87342555539253,10.46606535930999,47.48380639885767,36.71870560136597,25.413863855102907,2.4223534159290484e-05,4682.113724511753,5002.107787511861,3.6593329883709136,3.6191914732164925,0.24999697943545607,0.15141817210875844,1,78.6675488948822,4845.5732;5164.9177;28291.517;40119.028,36.873426;26.40736;47.146252;66.779419
1.0,49.34802200544679,49.34802200544679,49.34802200544679,48.06372043019338,55.460130462081985,7.396410031888607,31.414056585884033,34.79309075523409,3.3790341693500565,34.640813685014095,37.26467921127218,102.10592292278027,4.208737978504166e-05,4092.83908568216,4432.070007823348,3.5366581166604254,3.500662619068987,0.24999474028581437,0.10996023562856991,0,75.56620907783508,4091.9079;4435.3344;27432.602;40005.609,34.793091;31.414057;40.175438;57.043738
1.045,47.268741895077866,46.02117382885652,48.51630996129922,45.63888812146924,53.48957038708301,7.85068226561377,33.30247195725252,33.38575867301045,0.08328671575792868,27.030492354202377,37.58454511522372,115.4786125263217,7.114544751468718e-05,3758.180419908501,4012.292134521884,3.5117678331389386,3.477757887740206,0.2499911101283316,0.09010834385899215,1,89.64864110946655,3762.8399;4052.5378;17942.265;28694.94,33.385759;33.302472;30.430362;52.576765
1.0899999999999999,45.441632417354654,43.09779866449937,47.785466170209936,43.18409674497693,52.080616250182466,8.89651950520554,28.68277815678255,31.565057857230464,2.8822797004479135,33.580229022345215,39.39192711238344,34.48178773412887,2.090001665276886e-05,3476.4743880168808,3639.9987079068947,3.4833190155820444,3.446330814601027,0.24999738752242473,0.11988462228774727,0,75.91104006767273,3508.9066;3636.1737;13292.017;27737.537,31.565058;28.682778;30.425004;45.904862
1.135,43.82750593002522,40.51519628477227,47.13981557527816,40.83769557884023,51.01239324243318,10.174697663592944,29.545845518176122,30.567460136254326,1.0216146180782033,27.650556429817023,40.0783648965764,36.19486553102937,3.1134148683966266e-05,3167.835825109929,3365.7583674595244,3.436450138109418,3.4014073215624445,0.24999610854713836,0.10043205692259619,0,74.88288283348083,3167.3625;3367.0545;15308.9;22592.832,30.56746;29.545846;27.100111;40.995037
1.18,42.394501524644824,38.22238923616364,46.566613813126004,38.66042556078905,50.15705830936898,11.496632748579927,29.767865191276638,30.39741237244275,0.6295471811661137,23.00171361417088,39.395543923347006,66.36148558989011,3.308495825110095e-05,2950.829761062704,3197.1171927445102,3.4540303330861684,3.4206689480958805,0.24999586194811352,0.08361798795476272,0,75.20070099830627,2950.6154;3208.9824;18655.244;32193.375,30.397412;29.767865;38.490532;59.387159
