x,y,inside_disk,PINN_1,PINN_2,PINN_3
0.7861635220125787,-1.0,False,,,
0.7987421383647799,-1.0,False,,,
0.8113207547169812,-1.0,False,,,
0.8238993710691824,-1.0,False,,,
0.8364779874213837,-1.0,False,,,
0.8490566037735849,-1.0,False,,,
0.8616352201257862,-1.0,False,,,
0.8742138364779874,-1.0,False,,,
0.8867924528301887,-1.0,False,,,
0.89937106918239,-1.0,False,,,
0.9119496855345912,-1.0,False,,,
0.9245283018867925,-1.0,False,,,
0.9371069182389937,-1.0,False,,,
0.949685534591195,-1.0,False,,,
0.9622641509433962,-1.0,False,,,
0.9748427672955975,-1.0,False,,,
0.9874213836477987,-1.0,False,,,
1.0,-1.0,False,,,
-1.0,-0.9874213836477987,False,,,
-0.9874213836477987,-0.9874213836477987,False,,,
-0.9748427672955975,-0.9874213836477987,False,,,
-0.9622641509433962,-0.9874213836477987,False,,,
-0.949685534591195,-0.9874213836477987,False,,,
-0.9371069182389937,-0.9874213836477987,False,,,
-0.9245283018867925,-0.9874213836477987,False,,,
-0.9119496855345912,-0.9874213836477987,False,,,
-0.89937106918239,-0.9874213836477987,False,,,
-0.8867924528301887,-0.9874213836477987,False,,,
-0.8742138364779874,-0.9874213836477987,False,,,
-0.8616352201257862,-0.9874213836477987,False,,,
-0.8490566037735849,-0.9874213836477987,False,,,
-0.8364779874213837,-0.9874213836477987,False,,,
-0.8238993710691824,-0.9874213836477987,False,,,
-0.8113207547169812,-0.9874213836477987,False,,,
-0.7987421383647799,-0.9874213836477987,False,,,
-0.7861635220125787,-0.9874213836477987,False,,,
-0.7735849056603774,-0.9874213836477987,False,,,
-0.7610062893081762,-0.9874213836477987,False,,,
-0.7484276729559749,-0.9874213836477987,False,,,
-0.7358490566037736,-0.9874213836477987,False,,,
-0.7232704402515724,-0.9874213836477987,False,,,
-0.7106918238993711,-0.9874213836477987,False,,,
-0.6981132075471698,-0.9874213836477987,False,,,
-0.6855345911949685,-0.9874213836477987,False,,,
-0.6729559748427673,-0.9874213836477987,False,,,
-0.660377358490566,-0.9874213836477987,False,,,
-0.6477987421383647,-0.9874213836477987,False,,,
-0.6352201257861635,-0.9874213836477987,False,,,
-0.6226415094339622,-0.9874213836477987,False,,,
-0.610062893081761,-0.9874213836477987,False,,,
-0.5974842767295597,-0.9874213836477987,False,,,
-0.5849056603773585,-0.9874213836477987,False,,,
-0.5723270440251572,-0.9874213836477987,False,,,
-0.559748427672956,-0.9874213836477987,False,,,
-0.5471698113207547,-0.9874213836477987,False,,,
-0.5345911949685535,-0.9874213836477987,False,,,
-0.5220125786163522,-0.9874213836477987,False,,,
-0.5094339622641509,-0.9874213836477987,False,,,
-0.4968553459119497,-0.9874213836477987,False,,,
-0.48427672955974843,-0.9874213836477987,False,,,
-0.4716981132075472,-0.9874213836477987,False,,,
-0.4591194968553459,-0.9874213836477987,False,,,
-0.44654088050314467,-0.9874213836477987,False,,,
-0.4339622641509434,-0.9874213836477987,False,,,
-0.42138364779874216,-0.9874213836477987,False,,,
-0.4088050314465409,-0.9874213836477987,False,,,
-0.39622641509433953,-0.9874213836477987,False,,,
-0.3836477987421383,-0.9874213836477987,False,,,
-0.371069182389937,-0.9874213836477987,False,,,
-0.35849056603773577,-0.9874213836477987,False,,,
-0.3459119496855345,-0.9874213836477987,False,,,
-0.33333333333333326,-0.9874213836477987,False,,,
-0.320754716981132,-0.9874213836477987,False,,,
-0.30817610062893075,-0.9874213836477987,False,,,
-0.2955974842767295,-0.9874213836477987,False,,,
-0.28301886792452824,-0.9874213836477987,False,,,
-0.270440251572327,-0.9874213836477987,False,,,
-0.25786163522012573,-0.9874213836477987,False,,,
-0.24528301886792447,-0.9874213836477987,False,,,
-0.23270440251572322,-0.9874213836477987,False,,,
-0.22012578616352196,-0.9874213836477987,False,,,
-0.2075471698113207,-0.9874213836477987,False,,,
-0.19496855345911945,-0.9874213836477987,False,,,
-0.1823899371069182,-0.9874213836477987,False,,,
-0.16981132075471694,-0.9874213836477987,False,,,
-0.1572327044025157,-0.9874213836477987,True,-0.00019068694150676713,0.0004211472521999488,3.608752288852205e-05
-0.14465408805031443,-0.9874213836477987,True,-0.002811449095988767,0.006214165390760984,0.00045025965999417856
-0.13207547169811318,-0.9874213836477987,True,-0.005222668237868492,0.011552450030362028,0.0006867668578317679
-0.11949685534591192,-0.9874213836477987,True,-0.007421465073226159,0.016427915049974175,0.0007664639549805702
-0.10691823899371067,-0.9874213836477987,True,-0.009405288719840362,0.02083280781830739,0.0007096411372198585
-0.09433962264150941,-0.9874213836477987,True,-0.011171971523495213,0.024759892264377532,0.0005356597427455754
-0.08176100628930816,-0.9874213836477987,True,-0.012719763806461344,0.02820271385209207,0.00026272420994771556
-0.0691823899371069,-0.9874213836477987,True,-0.014047337564063293,0.031155850300844584,-9.209874641160512e-05
-0.05660377358490565,-0.9874213836477987,True,-0.01515375530239832,0.033615072465245165,-0.0005125810346963447
-0.04402515723270439,-0.9874213836477987,True,-0.016038407722178114,0.03557737896113342,-0.0009828210382661965
-0.03144654088050314,-0.9874213836477987,True,-0.016700932018957438,0.03704091131489623,-0.001486663097166347
-0.018867924528301883,-0.9874213836477987,True,-0.017141130046581802,0.03800479043308882,-0.002007212837193028
-0.0062893081761006275,-0.9874213836477987,True,-0.0173589087155451,0.03846893281327425,-0.0025265660503636955
0.0062893081761006275,-0.9874213836477987,True,-0.017354259712446262,0.03843390538691818,-0.003025782709663196
0.018867924528301883,-0.9874213836477987,True,-0.017127281756706688,0.037900864177976314,-0.0034850560541540613
0.03144654088050314,-0.9874213836477987,True,-0.016678231766895573,0.036871597902400216,-0.0038839844034120686
0.04402515723270439,-0.9874213836477987,True,-0.016007580161326144,0.035348667540310616,-0.004201858411889029
0.05660377358490565,-0.9874213836477987,True,-0.015116046222279335,0.03333560323558277,-0.004417911666849414
0.0691823899371069,-0.9874213836477987,True,-0.014004601486059134,0.030837099619381976,-0.004511521617635633
0.08176100628930816,-0.9874213836477987,True,-0.0126744455768582,0.02785914843288445,-0.004462371924202615
0.09433962264150941,-0.9874213836477987,True,-0.011126970846058909,0.024409066600500153,-0.004250591590772605
0.10691823899371067,-0.9874213836477987,True,-0.009363733906000935,0.020495413688217844,-0.003856876739322449
0.11949685534591192,-0.9874213836477987,True,-0.007386444095904373,0.016127831770183957,-0.00326258765091653
0.13207547169811318,-0.9874213836477987,True,-0.005196966846840092,0.011316865891408116,-0.0024498053085625637
0.14465408805031443,-0.9874213836477987,True,-0.002797331155032566,0.006073821020201878,-0.001401332030250361
0.1572327044025157,-0.9874213836477987,True,-0.0001897295450402366,0.00041068048591080467,-0.00010062862113758807
0.16981132075471694,-0.9874213836477987,False,,,
0.1823899371069182,-0.9874213836477987,False,,,
0.19496855345911945,-0.9874213836477987,False,,,
0.20754716981132093,-0.9874213836477987,False,,,
0.22012578616352219,-0.9874213836477987,False,,,
0.23270440251572344,-0.9874213836477987,False,,,
0.2452830188679247,-0.9874213836477987,False,,,
0.25786163522012595,-0.9874213836477987,False,,,
0.2704402515723272,-0.9874213836477987,False,,,
0.28301886792452846,-0.9874213836477987,False,,,
0.2955974842767297,-0.9874213836477987,False,,,
0.30817610062893097,-0.9874213836477987,False,,,
0.3207547169811322,-0.9874213836477987,False,,,
0.3333333333333335,-0.9874213836477987,False,,,
0.34591194968553474,-0.9874213836477987,False,,,
0.358490566037736,-0.9874213836477987,False,,,
0.37106918238993725,-0.9874213836477987,False,,,
0.3836477987421385,-0.9874213836477987,False,,,
0.39622641509433976,-0.9874213836477987,False,,,
0.408805031446541,-0.9874213836477987,False,,,
0.42138364779874227,-0.9874213836477987,False,,,
0.4339622641509435,-0.9874213836477987,False,,,
0.4465408805031448,-0.9874213836477987,False,,,
0.45911949685534603,-0.9874213836477987,False,,,
0.4716981132075473,-0.9874213836477987,False,,,
0.48427672955974854,-0.9874213836477987,False,,,
0.4968553459119498,-0.9874213836477987,False,,,
0.509433962264151,-0.9874213836477987,False,,,
0.5220125786163523,-0.9874213836477987,False,,,
0.5345911949685536,-0.9874213836477987,False,,,
0.5471698113207548,-0.9874213836477987,False,,,
0.5597484276729561,-0.9874213836477987,False,,,
0.5723270440251573,-0.9874213836477987,False,,,
0.5849056603773586,-0.9874213836477987,False,,,
0.5974842767295598,-0.9874213836477987,False,,,
0.6100628930817611,-0.9874213836477987,False,,,
0.6226415094339623,-0.9874213836477987,False,,,
0.6352201257861636,-0.9874213836477987,False,,,
0.6477987421383649,-0.9874213836477987,False,,,
0.6603773584905661,-0.9874213836477987,False,,,
0.6729559748427674,-0.9874213836477987,False,,,
0.6855345911949686,-0.9874213836477987,False,,,
0.6981132075471699,-0.9874213836477987,False,,,
0.7106918238993711,-0.9874213836477987,False,,,
0.7232704402515724,-0.9874213836477987,False,,,
0.7358490566037736,-0.9874213836477987,False,,,
0.7484276729559749,-0.9874213836477987,False,,,
0.7610062893081762,-0.9874213836477987,False,,,
0.7735849056603774,-0.9874213836477987,False,,,
0.7861635220125787,-0.9874213836477987,False,,,
0.7987421383647799,-0.9874213836477987,False,,,
0.8113207547169812,-0.9874213836477987,False,,,
0.8238993710691824,-0.9874213836477987,False,,,
0.8364779874213837,-0.9874213836477987,False,,,
0.8490566037735849,-0.9874213836477987,False,,,
0.8616352201257862,-0.9874213836477987,False,,,
0.8742138364779874,-0.9874213836477987,False,,,
0.8867924528301887,-0.9874213836477987,False,,,
0.89937106918239,-0.9874213836477987,False,,,
0.9119496855345912,-0.9874213836477987,False,,,
0.9245283018867925,-0.9874213836477987,False,,,
0.9371069182389937,-0.9874213836477987,False,,,
0.949685534591195,-0.9874213836477987,False,,,
0.9622641509433962,-0.9874213836477987,False,,,
0.9748427672955975,-0.9874213836477987,False,,,
0.9874213836477987,-0.9874213836477987,False,,,
1.0,-0.9874213836477987,False,,,
-1.0,-0.9748427672955975,False,,,
-0.9874213836477987,-0.9748427672955975,False,,,
-0.9748427672955975,-0.9748427672955975,False,,,
-0.9622641509433962,-0.9748427672955975,False,,,
-0.949685534591195,-0.9748427672955975,False,,,
-0.9371069182389937,-0.9748427672955975,False,,,
-0.9245283018867925,-0.9748427672955975,False,,,
-0.9119496855345912,-0.9748427672955975,False,,,
-0.89937106918239,-0.9748427672955975,False,,,
-0.8867924528301887,-0.9748427672955975,False,,,
-0.8742138364779874,-0.9748427672955975,False,,,
-0.8616352201257862,-0.9748427672955975,False,,,
-0.8490566037735849,-0.9748427672955975,False,,,
-0.8364779874213837,-0.9748427672955975,False,,,
-0.8238993710691824,-0.9748427672955975,False,,,
-0.8113207547169812,-0.9748427672955975,False,,,
-0.7987421383647799,-0.9748427672955975,False,,,
-0.7861635220125787,-0.9748427672955975,False,,,
-0.7735849056603774,-0.9748427672955975,False,,,
-0.7610062893081762,-0.9748427672955975,False,,,
-0.7484276729559749,-0.9748427672955975,False,,,
-0.7358490566037736,-0.9748427672955975,False,,,
-0.7232704402515724,-0.9748427672955975,False,,,
-0.7106918238993711,-0.9748427672955975,False,,,
-0.6981132075471698,-0.9748427672955975,False,,,
-0.6855345911949685,-0.9748427672955975,False,,,
-0.6729559748427673,-0.9748427672955975,False,,,
-0.660377358490566,-0.9748427672955975,False,,,
-0.6477987421383647,-0.9748427672955975,False,,,
-0.6352201257861635,-0.9748427672955975,False,,,
-0.6226415094339622,-0.9748427672955975,False,,,
-0.610062893081761,-0.9748427672955975,False,,,
-0.5974842767295597,-0.9748427672955975,False,,,
-0.5849056603773585,-0.9748427672955975,False,,,
-0.5723270440251572,-0.9748427672955975,False,,,
-0.559748427672956,-0.9748427672955975,False,,,
-0.5471698113207547,-0.9748427672955975,False,,,
-0.5345911949685535,-0.9748427672955975,False,,,
-0.5220125786163522,-0.9748427672955975,False,,,
-0.5094339622641509,-0.9748427672955975,False,,,
-0.4968553459119497,-0.9748427672955975,False,,,
-0.48427672955974843,-0.9748427672955975,False,,,
-0.4716981132075472,-0.9748427672955975,False,,,
-0.4591194968553459,-0.9748427672955975,False,,,
-0.44654088050314467,-0.9748427672955975,False,,,
-0.4339622641509434,-0.9748427672955975,False,,,
-0.42138364779874216,-0.9748427672955975,False,,,
-0.4088050314465409,-0.9748427672955975,False,,,
-0.39622641509433953,-0.9748427672955975,False,,,
-0.3836477987421383,-0.9748427672955975,False,,,
-0.371069182389937,-0.9748427672955975,False,,,
-0.35849056603773577,-0.9748427672955975,False,,,
-0.3459119496855345,-0.9748427672955975,False,,,
-0.33333333333333326,-0.9748427672955975,False,,,
-0.320754716981132,-0.9748427672955975,False,,,
-0.30817610062893075,-0.9748427672955975,False,,,
-0.2955974842767295,-0.9748427672955975,False,,,
-0.28301886792452824,-0.9748427672955975,False,,,
-0.270440251572327,-0.9748427672955975,False,,,
-0.25786163522012573,-0.9748427672955975,False,,,
-0.24528301886792447,-0.9748427672955975,False,,,
-0.23270440251572322,-0.9748427672955975,False,,,
-0.22012578616352196,-0.9748427672955975,True,-0.0008403512275939167,0.0018561696598688078,0.00028549303746026194
-0.2075471698113207,-0.9748427672955975,True,-0.0045410451794239024,0.010041423593748159,0.001403682601008366
-0.19496855345911945,-0.9748427672955975,True,-0.008044648934354179,0.017806519346706663,0.0022429820581547945
-0.1823899371069182,-0.9748427672955975,True,-0.01134706415251811,0.025139515652909165,0.002823411814186663
-0.16981132075471694,-0.9748427672955975,True,-0.014444388263077952,0.0320299713271938,0.0031651486675464166
-0.1572327044025157,-0.9748427672955975,True,-0.017332900997375493,0.03846827374600823,0.0032887838832426045
-0.14465408805031443,-0.9748427672955975,True,-0.02000908216428572,0.04444513048028928,0.0032153348924893266
-0.13207547169811318,-0.9748427672955975,True,-0.022469667398850635,0.049951309676274584,0.0029659890919273334
-0.11949685534591192,-0.9748427672955975,True,-0.024711731220156793,0.05497765556987887,0.0025616262540770155
-0.10691823899371067,-0.9748427672955975,True,-0.026732774737725975,0.05951533849314622,0.0020222432848243732
-0.09433962264150941,-0.9748427672955975,True,-0.028530792951923338,0.0635562421230703,0.00136646294540595
-0.08176100628930816,-0.9748427672955975,True,-0.030104302383018942,0.06709336241134835,0.0006113140566095965
-0.0691823899371069,-0.9748427672955975,True,-0.03145231917832792,0.07012110191686322,-0.00022759428569576372
-0.05660377358490565,-0.9748427672955975,True,-0.03257428748291288,0.0726353857983147,-0.0011355067149977994
-0.04402515723270439,-0.9748427672955975,True,-0.033469967596883185,0.07463358519646457,-0.00209770579960233
-0.03144654088050314,-0.9748427672955975,True,-0.034139304283522735,0.0761142894127705,-0.0030986815694554106
-0.018867924528301883,-0.9748427672955975,True,-0.03458230553169195,0.07707700412655603,-0.004121522349936713
-0.0062893081761006275,-0.9748427672955975,True,-0.03479896501027631,0.0775218631443008,-0.005147670611065035
0.0062893081761006275,-0.9748427672955975,True,-0.034789251465228384,0.07744942970113221,-0.006157048896291893
0.018867924528301883,-0.9748427672955975,True,-0.034553165916756536,0.07686063787701178,-0.007128442743180798
0.03144654088050314,-0.9748427672955975,True,-0.034090841814860356,0.07575689125605876,-0.008039977923946052
0.04402515723270439,-0.9748427672955975,True,-0.033402647327217205,0.07414029817388446,-0.008869554268969706
0.05660377358490565,-0.9748427672955975,True,-0.03248925134055673,0.07201398592368309,-0.009595166862885425
0.0691823899371069,-0.9748427672955975,True,-0.03135163419464187,0.069382409717489,-0.010195114867449449
0.08176100628930816,-0.9748427672955975,True,-0.029991050112109664,0.06625156742346229,-0.010648139028052865
0.09433962264150941,-0.9748427672955975,True,-0.028408967485559957,0.06262905469478293,-0.010933534230680992
0.10691823899371067,-0.9748427672955975,True,-0.026607017099058154,0.058523943347301016,-0.011031263863346259
0.11949685534591192,-0.9748427672955975,True,-0.02458696722676143,0.053946523782302004,-0.010922075142122066
0.13207547169811318,-0.9748427672955975,True,-0.022350726316860525,0.048907997664129704,-0.010587593474979558
0.14465408805031443,-0.9748427672955975,True,-0.019900359197860675,0.043420218893842816,-0.010010366746545101
0.1572327044025157,-0.9748427672955975,True,-0.017238098492717804,0.03749555053422853,-0.009173836644873042
0.16981132075471694,-0.9748427672955975,True,-0.014366339483063678,0.03114684456500671,-0.008062228581510162
0.1823899371069182,-0.9748427672955975,True,-0.011287619100649455,0.02438748942546054,-0.006660369352204701
0.19496855345911945,-0.9748427672955975,True,-0.008004592020461408,0.017231439087381003,-0.0049534601583528185
0.20754716981132093,-0.9748427672955975,True,-0.004520024515465719,0.009693154362753868,-0.0029268503353797096
0.22012578616352219,-0.9748427672955975,True,-0.0008368267507829916,0.0017874466213636407,-0.0005658695159142701
0.23270440251572344,-0.9748427672955975,False,,,
0.2452830188679247,-0.9748427672955975,False,,,
0.25786163522012595,-0.9748427672955975,False,,,
0.2704402515723272,-0.9748427672955975,False,,,
0.28301886792452846,-0.9748427672955975,False,,,
0.2955974842767297,-0.9748427672955975,False,,,
0.30817610062893097,-0.9748427672955975,False,,,
0.3207547169811322,-0.9748427672955975,False,,,
0.3333333333333335,-0.9748427672955975,False,,,
0.34591194968553474,-0.9748427672955975,False,,,
0.358490566037736,-0.9748427672955975,False,,,
0.37106918238993725,-0.9748427672955975,False,,,
0.3836477987421385,-0.9748427672955975,False,,,
0.39622641509433976,-0.9748427672955975,False,,,
0.408805031446541,-0.9748427672955975,False,,,
0.42138364779874227,-0.9748427672955975,False,,,
0.4339622641509435,-0.9748427672955975,False,,,
0.4465408805031448,-0.9748427672955975,False,,,
0.45911949685534603,-0.9748427672955975,False,,,
0.4716981132075473,-0.9748427672955975,False,,,
0.48427672955974854,-0.9748427672955975,False,,,
0.4968553459119498,-0.9748427672955975,False,,,
0.509433962264151,-0.9748427672955975,False,,,
0.5220125786163523,-0.9748427672955975,False,,,
0.5345911949685536,-0.9748427672955975,False,,,
0.5471698113207548,-0.9748427672955975,False,,,
0.5597484276729561,-0.9748427672955975,False,,,
0.5723270440251573,-0.9748427672955975,False,,,
0.5849056603773586,-0.9748427672955975,False,,,
0.5974842767295598,-0.9748427672955975,False,,,
0.6100628930817611,-0.9748427672955975,False,,,
0.6226415094339623,-0.9748427672955975,False,,,
0.6352201257861636,-0.9748427672955975,False,,,
0.6477987421383649,-0.9748427672955975,False,,,
0.6603773584905661,-0.9748427672955975,False,,,
0.6729559748427674,-0.9748427672955975,False,,,
0.6855345911949686,-0.9748427672955975,False,,,
0.6981132075471699,-0.9748427672955975,False,,,
0.7106918238993711,-0.9748427672955975,False,,,
0.7232704402515724,-0.9748427672955975,False,,,
0.7358490566037736,-0.9748427672955975,False,,,
0.7484276729559749,-0.9748427672955975,False,,,
0.7610062893081762,-0.9748427672955975,False,,,
0.7735849056603774,-0.9748427672955975,False,,,
0.7861635220125787,-0.9748427672955975,False,,,
0.7987421383647799,-0.9748427672955975,False,,,
0.8113207547169812,-0.9748427672955975,False,,,
0.8238993710691824,-0.9748427672955975,False,,,
0.8364779874213837,-0.9748427672955975,False,,,
0.8490566037735849,-0.9748427672955975,False,,,
0.8616352201257862,-0.9748427672955975,False,,,
0.8742138364779874,-0.9748427672955975,False,,,
0.8867924528301887,-0.9748427672955975,False,,,
0.89937106918239,-0.9748427672955975,False,,,
0.9119496855345912,-0.9748427672955975,False,,,
0.9245283018867925,-0.9748427672955975,False,,,
0.9371069182389937,-0.9748427672955975,False,,,
0.949685534591195,-0.9748427672955975,False,,,
0.9622641509433962,-0.9748427672955975,False,,,
0.9748427672955975,-0.9748427672955975,False,,,
0.9874213836477987,-0.9748427672955975,False,,,
1.0,-0.9748427672955975,False,,,
-1.0,-0.9622641509433962,False,,,
-0.9874213836477987,-0.9622641509433962,False,,,
-0.9748427672955975,-0.9622641509433962,False,,,
-0.9622641509433962,-0.9622641509433962,False,,,
-0.949685534591195,-0.9622641509433962,False,,,
-0.9371069182389937,-0.9622641509433962,False,,,
-0.9245283018867925,-0.9622641509433962,False,,,
-0.9119496855345912,-0.9622641509433962,False,,,
-0.89937106918239,-0.9622641509433962,False,,,
-0.8867924528301887,-0.9622641509433962,False,,,
-0.8742138364779874,-0.9622641509433962,False,,,
-0.8616352201257862,-0.9622641509433962,False,,,
-0.8490566037735849,-0.9622641509433962,False,,,
-0.8364779874213837,-0.9622641509433962,False,,,
-0.8238993710691824,-0.9622641509433962,False,,,
-0.8113207547169812,-0.9622641509433962,False,,,
-0.7987421383647799,-0.9622641509433962,False,,,
-0.7861635220125787,-0.9622641509433962,False,,,
-0.7735849056603774,-0.9622641509433962,False,,,
-0.7610062893081762,-0.9622641509433962,False,,,
-0.7484276729559749,-0.9622641509433962,False,,,
-0.7358490566037736,-0.9622641509433962,False,,,
-0.7232704402515724,-0.9622641509433962,False,,,
-0.7106918238993711,-0.9622641509433962,False,,,
-0.6981132075471698,-0.9622641509433962,False,,,
-0.6855345911949685,-0.9622641509433962,False,,,
-0.6729559748427673,-0.9622641509433962,False,,,
-0.660377358490566,-0.9622641509433962,False,,,
-0.6477987421383647,-0.9622641509433962,False,,,
-0.6352201257861635,-0.9622641509433962,False,,,
-0.6226415094339622,-0.9622641509433962,False,,,
-0.610062893081761,-0.9622641509433962,False,,,
-0.5974842767295597,-0.9622641509433962,False,,,
-0.5849056603773585,-0.9622641509433962,False,,,
-0.5723270440251572,-0.9622641509433962,False,,,
-0.559748427672956,-0.9622641509433962,False,,,
-0.5471698113207547,-0.9622641509433962,False,,,
-0.5345911949685535,-0.9622641509433962,False,,,
-0.5220125786163522,-0.9622641509433962,False,,,
-0.5094339622641509,-0.9622641509433962,False,,,
-0.4968553459119497,-0.9622641509433962,False,,,
-0.48427672955974843,-0.9622641509433962,False,,,
-0.4716981132075472,-0.9622641509433962,False,,,
-0.4591194968553459,-0.9622641509433962,False,,,
-0.44654088050314467,-0.9622641509433962,False,,,
-0.4339622641509434,-0.9622641509433962,False,,,
-0.42138364779874216,-0.9622641509433962,False,,,
-0.4088050314465409,-0.9622641509433962,False,,,
-0.39622641509433953,-0.9622641509433962,False,,,
-0.3836477987421383,-0.9622641509433962,False,,,
-0.371069182389937,-0.9622641509433962,False,,,
-0.35849056603773577,-0.9622641509433962,False,,,
-0.3459119496855345,-0.9622641509433962,False,,,
-0.33333333333333326,-0.9622641509433962,False,,,
-0.320754716981132,-0.9622641509433962,False,,,
-0.30817610062893075,-0.9622641509433962,False,,,
-0.2955974842767295,-0.9622641509433962,False,,,
