x,psi_pinn_n1,psi_exact_n1,psi_pinn_n2,psi_exact_n2,psi_pinn_n3,psi_exact_n3,psi_pinn_n4,psi_exact_n4,psi_pinn_n5,psi_exact_n5
0.094420600858,4.135796128026e-01,4.133747234748e-01,7.916459208798e-01,7.906425322307e-01,1.099441112377e+00,1.098850331114e+00,1.309301553316e+00,1.311077188393e+00,1.409938069853e+00,1.408785790098e+00
0.095851216023,4.196658771511e-01,4.194489934757e-01,8.020550034018e-01,8.011503318142e-01,1.111264598661e+00,1.110753400974e+00,1.318544266725e+00,1.320395957713e+00,1.412354745268e+00,1.411211548525e+00
0.097281831187,4.257477156703e-01,4.255147907377e-01,8.124027918598e-01,8.115933997775e-01,1.122891878353e+00,1.122454541704e+00,1.327363286804e+00,1.329287992425e+00,1.414058289294e+00,1.412924684915e+00
0.098712446352,4.318244987140e-01,4.315719927337e-01,8.226901096838e-01,8.219708923378e-01,1.134321436078e+00,1.133951626097e+00,1.335756747057e+00,1.337750418739e+00,1.415047465227e+00,1.413924334183e+00
0.100143061516,4.378955184160e-01,4.376204771101e-01,8.329175834904e-01,8.322819710111e-01,1.145551619919e+00,1.145242564045e+00,1.343722790263e+00,1.345780501712e+00,1.415321458258e+00,1.414209991534e+00
0.101573676681,4.439600058266e-01,4.436601216894e-01,8.430856140225e-01,8.425258026791e-01,1.156580648400e+00,1.156325302913e+00,1.351259561049e+00,1.353375646126e+00,1.414879888234e+00,1.413781512720e+00
0.103004291845,4.500171491094e-01,4.496908044726e-01,8.531943536157e-01,8.527015596574e-01,1.167406620362e+00,1.167197827918e+00,1.358365202326e+00,1.360533397329e+00,1.413722817629e+00,1.412639114110e+00
0.104434907010,4.560661123102e-01,4.557124036418e-01,8.632436907549e-01,8.628084197615e-01,1.178027527186e+00,1.177858162492e+00,1.365037855520e+00,1.367251442032e+00,1.411850754970e+00,1.410783372583e+00
0.105865522175,4.621060542020e-01,4.617247975626e-01,8.732332421158e-01,8.728455663739e-01,1.188441266828e+00,1.188304368643e+00,1.371275664456e+00,1.373527609049e+00,1.409264654100e+00,1.408215225236e+00
0.107296137339,4.681361467222e-01,4.677278647866e-01,8.831623523012e-01,8.828121885097e-01,1.198645659131e+00,1.198534547304e+00,1.377076782700e+00,1.379359870008e+00,1.405965909774e+00,1.404935968911e+00
0.108726752504,4.741555925339e-01,4.737214840535e-01,8.930301012603e-01,8.927074808825e-01,1.208638461902e+00,1.208546838684e+00,1.382439384134e+00,1.384746339997e+00,1.401956350110e+00,1.400947259540e+00
0.110157367668,4.801636412745e-01,4.797055342943e-01,9.028353191498e-01,9.025306439689e-01,1.218417387260e+00,1.218339422601e+00,1.387361676427e+00,1.389685278180e+00,1.397238226409e+00,1.396251111309e+00
0.111587982833,4.861596040917e-01,4.856798946329e-01,9.125766081577e-01,9.122808840737e-01,1.227980117848e+00,1.227910518813e+00,1.391841917022e+00,1.394175088358e+00,1.391814200812e+00,1.390849895641e+00
0.113018597997,4.921428661217e-01,4.916444443891e-01,9.222523705747e-01,9.219574133936e-01,1.237324322494e+00,1.237258387346e+00,1.395878431134e+00,1.398214319483e+00,1.385687332202e+00,1.384746339997e+00
0.114449213162,4.981128966199e-01,4.975990630810e-01,9.318608421773e-01,9.315594500811e-01,1.246447671050e+00,1.246381328808e+00,1.399469631178e+00,1.401801666128e+00,1.378861060710e+00,1.377943526500e+00
0.115879828326,5.040692565278e-01,5.035436304269e-01,9.414001297933e-01,9.410862183074e-01,1.255347848138e+00,1.255277684694e+00,1.402614036925e+00,1.404935968911e+00,1.371339191115e+00,1.370444890379e+00
0.117310443491,5.100116033350e-01,5.094780263487e-01,9.508682517623e-01,9.505369483255e-01,1.264022565686e+00,1.263945837694e+00,1.405310295602e+00,1.407616214865e+00,1.363125875448e+00,1.362254218235e+00
0.118741058655,5.159396931785e-01,5.154021309732e-01,9.602631798946e-01,9.599108765321e-01,1.272469574193e+00,1.272384211983e+00,1.407557201085e+00,1.409841537771e+00,1.354225595102e+00,1.353375646126e+00
0.120171673820,5.218533802093e-01,5.213158246354e-01,9.695828814724e-01,9.692072455292e-01,1.280686672753e+00,1.280591273511e+00,1.409353711261e+00,1.411611218434e+00,1.344643142836e+00,1.343813657479e+00
0.121602288984,5.277526133434e-01,5.272189878806e-01,9.788253598449e-01,9.784253041857e-01,1.288671717993e+00,1.288565530274e+00,1.410698962689e+00,1.412924684915e+00,1.334383605151e+00,1.333573080831e+00
0.123032904149,5.336374305990e-01,5.331115014667e-01,9.879886922330e-01,9.875643076976e-01,1.296422632124e+00,1.296305532597e+00,1.411592281691e+00,1.413781512720e+00,1.323452345643e+00,1.322659087382e+00
0.124463519313,5.395079513006e-01,5.389932463667e-01,9.970710634861e-01,9.966235176487e-01,1.303937410394e+00,1.303809873386e+00,1.412033191164e+00,1.414181424934e+00,1.311854990055e+00,1.311077188393e+00
0.125894134478,5.453643665002e-01,5.448641037713e-01,1.006070794718e+00,1.005602202070e+00,1.311214128269e+00,1.311077188393e+00,1.412021412563e+00,1.414124292309e+00,1.299597413873e+00,1.298833232396e+00
0.127324749642,5.512069280175e-01,5.507239550910e-01,1.014986365979e+00,1.014499635498e+00,1.318250948657e+00,1.318106156458e+00,1.411556862753e+00,1.413610133312e+00,1.286685733347e+00,1.285933402242e+00
0.128755364807,5.570359365426e-01,5.565726819586e-01,1.023816432380e+00,1.023315099035e+00,1.325046129469e+00,1.324895499750e+00,1.410639645687e+00,1.412639114110e+00,1.273126300833e+00,1.272384211983e+00
0.130185979971,5.628517292557e-01,5.624101662316e-01,1.032559833384e+00,1.032047880407e+00,1.331598031733e+00,1.331443984004e+00,1.409270039213e+00,1.411211548525e+00,1.258925705208e+00,1.258192503578e+00
0.131616595136,5.686546674156e-01,5.682362899947e-01,1.041215595252e+00,1.040697274019e+00,1.337905128306e+00,1.337750418739e+00,1.407448477605e+00,1.409327897926e+00,1.244090777917e+00,1.243365443439e+00
0.133047210300,5.744451243366e-01,5.740509355620e-01,1.049782926919e+00,1.049262581014e+00,1.343966013101e+00,1.343813657479e+00,1.405175530710e+00,1.406988771086e+00,1.228628604835e+00,1.227910518813e+00
0.134477825465,5.802234741188e-01,5.798539854795e-01,1.058261209840e+00,1.057743109330e+00,1.349779410488e+00,1.349632597958e+00,1.402451880906e+00,1.404194923979e+00,1.212546543722e+00,1.211835534002e+00
0.135908440629,5.859900814237e-01,5.856453225273e-01,1.066649982528e+00,1.066138173754e+00,1.355344184326e+00,1.355206182325e+00,1.399278299220e+00,1.400947259540e+00,1.195852246479e+00,1.195148606419e+00
0.137339055794,5.917452924907e-01,5.914248297223e-01,1.074948920728e+00,1.074447095980e+00,1.360659345832e+00,1.360533397329e+00,1.395655622122e+00,1.397246827371e+00,1.178553684898e+00,1.177858162492e+00
0.138769670959,5.974894274900e-01,5.971923903202e-01,1.083157814242e+00,1.082669204658e+00,1.365724059333e+00,1.365613274512e+00,1.391584730536e+00,1.393094823404e+00,1.160659178026e+00,1.159972933408e+00
0.140200286123,6.032227741979e-01,6.029478878182e-01,1.091276541520e+00,1.090803835458e+00,1.370537644788e+00,1.370444890379e+00,1.387066532561e+00,1.388492589510e+00,1.142177418830e+00,1.141501950704e+00
0.141630901288,6.089455828815e-01,6.086912059568e-01,1.099305043127e+00,1.098850331114e+00,1.375099575979e+00,1.375027366568e+00,1.382101951245e+00,1.383441613073e+00,1.123117497562e+00,1.122454541704e+00
0.143061516452,6.146580621976e-01,6.144222287230e-01,1.107243295174e+00,1.106808041482e+00,1.379409473349e+00,1.379359870008e+00,1.376691918527e+00,1.377943526500e+00,1.103488919134e+00,1.102840324813e+00
0.144492131617,6.203603758530e-01,6.201408403519e-01,1.115091283719e+00,1.114676323594e+00,1.383467090724e+00,1.383441613073e+00,1.370837376171e+00,1.372000106701e+00,1.083301611990e+00,1.082669204658e+00
