eta,E12_uncoupled,E21_uncoupled,E2_ref,E3_ref,gap_ref,E2_pinn,E3_pinn,gap_pinn,err_E2_percent,err_E3_percent,M_cond,M_trace,score,energy_loss,corr_loss,ortho_loss,best_restart,runtime_s
0.82,68.582301611615,54.156591906988844,54.57408458293195,71.23752828442042,16.663443701488468,54.886769346471084,71.68175486065678,16.794985514185697,0.5729546650736193,0.6235850498107643,1.0084806414133431,1.945772223805631,126.6067782183634,126.57289119331104,3.388696825104386,5.680133067310077e-06,1,247.4521608352661
0.85,64.51101285002699,53.13876971659184,53.3132194482556,67.2537453675366,13.940525919280994,53.6529825096358,67.65741084155283,14.004428331917033,0.6372960869676264,0.6002126302561072,1.0079523578139695,1.9455494417536947,121.3474396409016,121.31446868710125,3.2970910387316925,4.341302005519515e-06,2,247.02252793312073
0.8799999999999999,60.84896597696415,52.22325799832613,52.0884704961949,63.75989900431894,11.671428508124038,52.408743306827404,64.17320840130083,11.764465094473422,0.6148631502933047,0.6482278100125138,1.009964679051116,1.9475519520036482,116.62093192318778,116.58549675791052,3.5435128620956218,3.665629591142599e-06,3,271.46332812309265
0.9099999999999999,57.543095047578234,51.396790265979654,50.85771862402612,60.72994302830415,9.872224404278029,33.33201145221498,56.11695548900261,22.784944036787635,34.460270035651334,7.595902958696306,1.1926637670304923,2.158127492927532,107.22138554978454,89.4683424707048,1775.3029640162183,0.0013438917558246796,0,250.28687191009521
0.94,54.548664614259835,50.648182657650054,49.574810613657384,58.15256502282046,8.577754409163077,30.091013678660936,55.8023817853592,25.711368106698266,39.301808103385575,4.0414094142519605,1.3574639246974343,2.2613884657931447,102.35549347181747,85.80290268892699,1655.253609309518,0.005468979529464581,2,267.2457501888275
0.97,51.827748310492524,49.96795358170822,48.199950480839576,56.018840751605126,7.81889027076555,48.498392166979535,56.47342358738958,7.975031420410048,0.6191742588171245,0.8114820472635926,1.0025853269053326,1.9377911720455796,105.00362613167951,104.97516797872075,2.8458148514904513,4.443856199747767e-07,3,272.01606798171997
1.0,49.34802200544679,49.34802200544679,46.71950179831314,54.300881700511916,7.581379902198776,47.019088310287145,54.72811144046027,7.709023130173122,0.641245091326772,0.7867823257542508,1.0168513164401591,1.9542453552216432,101.78621325361222,101.75217925643187,3.403371828348199,2.7889685763728592e-05,0,203.5970938205719
1.03,47.08179933403066,48.781466337592754,45.15775183390813,52.93883214709524,7.781080313187111,45.44611665692448,53.402215757108,7.956099100183522,0.6385721416711975,0.8753189128260517,1.0086978698702331,1.943337178673103,98.87665213271231,98.85182015514403,2.4831895130973693,8.243731173044745e-06,3,201.75460982322693
1.06,45.005255526362966,48.26233038567584,43.56306541328834,51.853718382047155,8.290652968758813,43.86287541048896,52.28960159384966,8.4267261833607,0.6882206161487562,0.840601649029314,1.013170558381659,1.9505971208521824,96.18910422458022,96.15730703830825,3.1797011621562357,1.7465040292314437e-05,0,201.85862612724304
1.0899999999999999,43.09779866449937,47.785466170209936,41.98300338627057,50.971522699070405,8.988519312799838,27.38913242765983,41.9672444868982,14.578112059238372,34.76137908557366,17.665311404040946,1.248062616448158,2.244651576349259,85.60824788943327,69.38215847071659,1622.6059321086668,0.0030097630014827774,3,342.82362699508667
1.1199999999999999,41.34155721068553,47.34640580675647,40.4510980657509,50.23574976169585,9.784651695944952,13.469610578422367,37.738101596815994,24.268491018393625,66.70149582459219,24.877996693918483,1.1254930209529235,2.0788168393997917,63.379378833545424,51.21426320718301,1216.5111354664118,0.00042716982932935,1,422.35263991355896
1.15,39.720959867522204,46.94125647096564,38.986444487852616,49.607295745934074,10.620851258081458,39.307164713893805,50.06502504809066,10.757860334196856,0.8226454867950805,0.9227056127003315,1.0051554376244842,1.9415552600066524,89.3941325405406,89.37499479017572,1.9137749659382093,7.055027157477807e-08,2,243.0884449481964
1.18,38.22238923616364,46.566613813126004,37.59785007343888,49.05985387045755,11.462003797018674,24.164263224032627,47.07014888279294,22.905885658760315,35.72966758249949,4.055668394199505,1.1361111850090297,2.151607336397103,85.23576474249892,71.26379657408344,1397.196807441886,9.399660870769697e-06,1,227.76067686080933
