eta,sigma,E12_uncoupled,E21_uncoupled,E2_ref,E3_ref,gap_ref,E2_pinn,E3_pinn,gap_pinn,err_E2_percent,err_E3_percent,M_cond,M_trace,M_raw_cond,M_raw_trace,mu0,mu1,score,fold_loss,ortho_loss,raw_cond_loss,band_loss,raw_min_eig,raw_max_eig,best_restart,runtime_s,all_mu
0.82,61.36944675930192,68.582301611615,54.156591906988844,56.362097386444546,73.32071795312345,16.958620566678903,25.702430715707152,31.39270933237774,5.690278616670589,54.39766810046221,57.18439452209371,1.0081820682905438,3.9898891374690977,113.74931183133026,1.988397346992691e-05,1420.7772382206945,1845.1482293149454,0.8966742540026373,0.8671652240756619,3.573412784888303e-06,0.0,0.29509029926975505,1.3559768333294987e-07,1.3774607951487268e-05,0,88.09159708023071,1674.5354;1843.3085;63378.063;69926.633
0.865,57.65073725849324,62.63236641032111,52.66910810666537,54.46182055055769,67.32492810089857,12.863107550340885,22.417101949604238,27.946074588343752,5.528972638739514,58.83886781053505,58.4907472215024,1.0057404172638218,3.992165980474919,202.0963011309365,5.6142512416435e-05,946.1640854641762,1412.7611608332209,0.7426406428938199,0.7097484410301357,2.317999984397826e-06,0.0,0.32892201863684295,1.7384218451467e-07,3.504192266471392e-05,0,88.98243927955627,929.6314;1458.4882;25772.886;58948.151
0.9099999999999999,54.46994265677894,57.543095047578234,51.396790265979654,52.60524428810299,62.425427512199164,9.820183224096176,23.84927917372178,25.225512501029737,1.3762333273079577,54.66368515825817,59.59096556271052,1.0104920479051065,3.9879212950572094,1297.4091846437432,0.00012663572994869914,855.0134747888236,1024.155437739987,0.6639821216954983,0.6333619704529526,6.732481547783737e-06,2.080972206865638e-18,0.30620151242545657,9.711488495420675e-08,0.0001235777501008974,0,98.06899309158325,852.82298;1028.6021;23897.633;131606.86
0.955,51.72810601407001,53.156156419243935,50.30005560889607,50.62822657667685,58.57677594600739,7.948549369330536,14.927050129116882,17.63204677451705,2.7049966454001684,70.51634801683258,69.89925360390399,1.0024168610946127,3.995345014734389,33.724720087009146,1.793189736390254e-05,719.1193270262995,953.0005801090966,0.671080197166515,0.6249053785672248,5.919768224257101e-07,0.0,0.46174818599290224,4.031286277299231e-07,1.3549141189817377e-05,1,96.16308999061584,783.07349;1170.6935;37363.252;75074.001
1.0,49.34802200544679,49.34802200544679,49.34802200544679,48.39808601189114,55.74813489697044,7.350048885079303,18.463276913603206,19.837016981349212,1.3737400677460059,61.85122504830691,64.41671632959469,1.0042578450665722,3.9927984511243944,121.01397975122332,5.0887975828006835e-05,584.9104929684361,877.3694429229976,0.6384044624956935,0.6004695949296962,1.5509678609218937e-06,0.0,0.37934867565997243,2.4526103228670175e-07,2.8165883467438582e-05,1,87.99158930778503,565.94496;974.65744;26889.509;41175.235
1.045,47.268741895077866,46.02117382885652,48.51630996129922,45.956554393943755,53.76867788495209,7.812123491008336,12.955293746578175,15.379127896908331,2.4238341503301566,71.80969305156297,71.39760823240849,1.0073368792425101,3.988919496130455,104.61551952250657,2.299418432047344e-05,663.9702194891638,861.0830121012586,0.7317916956419225,0.6825538431846474,4.00134699284003e-06,0.0,0.4923785245727511,1.3932913204105454e-07,1.4126468244985056e-05,1,87.88333702087402,644.00459;889.24557;17332.639;60430.553
1.0899999999999999,45.441632417354654,43.09779866449937,47.785466170209936,43.48255804664689,52.356463014406785,8.873904967759891,19.942989049278673,20.207955207574066,0.26496615829539394,54.13565819222415,61.40313144909445,1.0110265353742147,3.9871610088832505,421.343350377406,4.8442931011248945e-05,630.5615536106825,791.117830937314,0.7212628740862067,0.6884839449835339,7.725155617432656e-06,1.9412729883543296e-17,0.32778929102672794,9.118802408456689e-08,3.807269440489892e-05,0,87.65717911720276,750.58896;790.09625;16822.461;28374.937
1.135,43.82750593002522,40.51519628477227,47.13981557527816,41.11790506021886,51.286668402566036,10.168763342347177,16.921913477287355,20.370391372925006,3.4484778956376516,58.84538997669138,60.28131284911887,1.0044703985281225,3.993488059222355,186.48650693860503,4.466439648086719e-05,1720.0951339724281,2279.736817439834,2.115776506331249,2.0823236466118256,1.3259297923577718e-06,0.0,0.33452859719423356,2.3233247495985145e-07,4.162607348084866e-05,1,87.87986087799072,1707.3891;2304.6666;20295.136;49856.572
1.18,42.394501524644824,38.22238923616364,46.566613813126004,38.9243258841553,50.43006463533983,11.50573875118453,21.005644156535126,21.332682041467553,0.3270378849324267,46.03466166876953,57.69848364120821,1.0061292559302555,3.9914941801584396,184.0864130586033,3.942230999429186e-05,268.9928713424222,566.6068733222569,0.4922825111025413,0.4649210738295749,2.587885810302962e-06,0.0,0.27361437272966355,1.6593306725589158e-07,2.988329002369493e-05,1,87.66122603416443,296.12088;708.2266;22517.833;31590.891
